facility_id,property_id,value
highlevel-NEC-1659,excludes-stop,door-north-valenti
highlevel-NEC-1659,excludes-stop,door-north-causewaye
highlevel-NEC-1659,excludes-stop,door-north-crnashua
highlevel-NEC-1659,excludes-stop,door-north-crcauseway
highlevel-NEC-1659,excludes-stop,North Station
highlevel-NEC-1659,excludes-stop,North Station-01
highlevel-NEC-1659,excludes-stop,North Station-02
highlevel-NEC-1659,excludes-stop,North Station-03
highlevel-NEC-1659,excludes-stop,North Station-04
highlevel-NEC-1659,excludes-stop,North Station-05
highlevel-NEC-1659,excludes-stop,North Station-06
highlevel-NEC-1659,excludes-stop,North Station-07
highlevel-NEC-1659,excludes-stop,North Station-08
highlevel-NEC-1659,excludes-stop,North Station-09
highlevel-NEC-1659,excludes-stop,113
highlevel-NEC-1659,excludes-stop,114
highlevel-NEC-1659,excludes-stop,70026
highlevel-NEC-1659,excludes-stop,70027
highlevel-NEC-1659,excludes-stop,70205
highlevel-NEC-1659,excludes-stop,70206
highlevel-NEC-1659,excludes-stop,32000
highlevel-NEC-1659,excludes-stop,32001
highlevel-NEC-1659,excludes-stop,32002
highlevel-NEC-1659,excludes-stop,32003
highlevel-NEC-1659,excludes-stop,32004
highlevel-NEC-1659,excludes-stop,32005
highlevel-NEC-1659,excludes-stop,70101
highlevel-NEC-1659,excludes-stop,70102
highlevel-NEC-1659,excludes-stop,17861
highlevel-NEC-1659,excludes-stop,17862
highlevel-NEC-1659,excludes-stop,17863
highlevel-NEC-1659,excludes-stop,70010
highlevel-NEC-1659,excludes-stop,70011
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-13
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-NEC-1659,excludes-stop,South Station
highlevel-NEC-1659,excludes-stop,South Station-01
highlevel-NEC-1659,excludes-stop,South Station-02
highlevel-NEC-1659,excludes-stop,South Station-03
highlevel-NEC-1659,excludes-stop,South Station-04
highlevel-NEC-1659,excludes-stop,South Station-05
highlevel-NEC-1659,excludes-stop,South Station-06
highlevel-NEC-1659,excludes-stop,South Station-07
highlevel-NEC-1659,excludes-stop,South Station-08
highlevel-NEC-1659,excludes-stop,South Station-09
highlevel-NEC-1659,excludes-stop,South Station-10
highlevel-NEC-1659,excludes-stop,South Station-11
highlevel-NEC-1659,excludes-stop,South Station-12
highlevel-NEC-1659,excludes-stop,70079
highlevel-NEC-1659,excludes-stop,70080
highlevel-NEC-1659,excludes-stop,74611
highlevel-NEC-1659,excludes-stop,74617
highlevel-WML-0025,note,Full high level platform is available to provide level boarding to every car in a train set
highlevel-WML-0025,excludes-stop,Back Bay-01
highlevel-WML-0025,excludes-stop,Back Bay-02
highlevel-WML-0025,excludes-stop,Back Bay-03
highlevel-WML-0025,excludes-stop,Back Bay-05
highlevel-WML-0025,excludes-stop,Back Bay-07
highlevel-WML-0025,excludes-stop,176
highlevel-WML-0025,excludes-stop,23391
highlevel-WML-0025,excludes-stop,70014
highlevel-WML-0025,excludes-stop,70015
highlevel-WML-0025,excludes-stop,11384
highlevel-WML-0025,excludes-stop,Back Bay
highlevel-WML-0025,excludes-stop,Back Bay-02
highlevel-WML-0025,excludes-stop,Back Bay-03
highlevel-WML-0025,excludes-stop,Back Bay-05
highlevel-WML-0025,excludes-stop,Back Bay-07
highlevel-WML-0025,excludes-stop,176
highlevel-WML-0025,excludes-stop,23391
highlevel-WML-0025,excludes-stop,70014
highlevel-WML-0025,excludes-stop,70015
highlevel-WML-0025,excludes-stop,11384
highlevel-WML-0025,excludes-stop,Back Bay
highlevel-WML-0025,excludes-stop,Back Bay-01
highlevel-WML-0025,excludes-stop,Back Bay-03
highlevel-WML-0025,excludes-stop,Back Bay-05
highlevel-WML-0025,excludes-stop,Back Bay-07
highlevel-WML-0025,excludes-stop,176
highlevel-WML-0025,excludes-stop,23391
highlevel-WML-0025,excludes-stop,70014
highlevel-WML-0025,excludes-stop,70015
highlevel-WML-0025,excludes-stop,11384
highlevel-WML-0025,excludes-stop,Back Bay
highlevel-WML-0025,excludes-stop,Back Bay-01
highlevel-WML-0025,excludes-stop,Back Bay-02
highlevel-WML-0025,excludes-stop,Back Bay-05
highlevel-WML-0025,excludes-stop,Back Bay-07
highlevel-WML-0025,excludes-stop,176
highlevel-WML-0025,excludes-stop,23391
highlevel-WML-0025,excludes-stop,70014
highlevel-WML-0025,excludes-stop,70015
highlevel-WML-0025,excludes-stop,11384
highlevel-WML-0025,excludes-stop,door-brntn-busway
highlevel-WML-0025,excludes-stop,door-brntn-faregates
highlevel-WML-0025,excludes-stop,38671
highlevel-WML-0025,excludes-stop,70105
highlevel-WML-0025,excludes-stop,10642
highlevel-WML-0025,excludes-stop,70001
highlevel-WML-0025,excludes-stop,875
highlevel-WML-0025,excludes-stop,door-jfk-columbia
highlevel-WML-0025,excludes-stop,door-jfk-busway
highlevel-WML-0025,excludes-stop,door-jfk-oldcolony
highlevel-WML-0025,excludes-stop,door-jfk-sydneys
highlevel-WML-0025,excludes-stop,door-jfk-sydneyn
highlevel-WML-0025,excludes-stop,121
highlevel-WML-0025,excludes-stop,70085
highlevel-WML-0025,excludes-stop,70086
highlevel-WML-0025,excludes-stop,70095
highlevel-WML-0025,excludes-stop,70096
highlevel-WML-0025,excludes-stop,5072
highlevel-WML-0025,excludes-stop,5327
highlevel-WML-0025,excludes-stop,53270
highlevel-WML-0025,excludes-stop,70034
highlevel-WML-0025,excludes-stop,70035
highlevel-WML-0025,excludes-stop,door-north-causeways
highlevel-WML-0025,excludes-stop,door-north-valenti
highlevel-WML-0025,excludes-stop,door-north-causewaye
highlevel-WML-0025,excludes-stop,door-north-crnashua
highlevel-WML-0025,excludes-stop,door-north-crcauseway
highlevel-WML-0025,excludes-stop,North Station-01
highlevel-WML-0025,excludes-stop,North Station-02
highlevel-WML-0025,excludes-stop,North Station-03
highlevel-WML-0025,excludes-stop,North Station-04
highlevel-WML-0025,excludes-stop,North Station-05
highlevel-WML-0025,excludes-stop,North Station-06
highlevel-WML-0025,excludes-stop,North Station-07
highlevel-WML-0025,excludes-stop,North Station-08
highlevel-WML-0025,excludes-stop,North Station-09
highlevel-WML-0025,excludes-stop,North Station-10
highlevel-WML-0025,excludes-stop,113
highlevel-WML-0025,excludes-stop,114
highlevel-WML-0025,excludes-stop,70026
highlevel-WML-0025,excludes-stop,70027
highlevel-WML-0025,excludes-stop,70205
highlevel-WML-0025,excludes-stop,70206
highlevel-WML-0025,excludes-stop,door-north-causeways
highlevel-WML-0025,excludes-stop,door-north-valenti
highlevel-WML-0025,excludes-stop,door-north-causewaye
highlevel-WML-0025,excludes-stop,door-north-crnashua
highlevel-WML-0025,excludes-stop,door-north-crcauseway
highlevel-WML-0025,excludes-stop,North Station
highlevel-WML-0025,excludes-stop,North Station-02
highlevel-WML-0025,excludes-stop,North Station-03
highlevel-WML-0025,excludes-stop,North Station-04
highlevel-WML-0025,excludes-stop,North Station-05
highlevel-WML-0025,excludes-stop,North Station-06
highlevel-WML-0025,excludes-stop,North Station-07
highlevel-WML-0025,excludes-stop,North Station-08
highlevel-WML-0025,excludes-stop,North Station-09
highlevel-WML-0025,excludes-stop,North Station-10
highlevel-WML-0025,excludes-stop,113
highlevel-WML-0025,excludes-stop,114
highlevel-WML-0025,excludes-stop,70026
highlevel-WML-0025,excludes-stop,70027
highlevel-WML-0025,excludes-stop,70205
highlevel-WML-0025,excludes-stop,70206
highlevel-WML-0025,excludes-stop,door-north-causeways
highlevel-WML-0025,excludes-stop,door-north-valenti
highlevel-WML-0025,excludes-stop,door-north-causewaye
highlevel-WML-0025,excludes-stop,door-north-crnashua
highlevel-WML-0025,excludes-stop,door-north-crcauseway
highlevel-WML-0025,excludes-stop,North Station
highlevel-WML-0025,excludes-stop,North Station-01
highlevel-WML-0025,excludes-stop,North Station-03
highlevel-WML-0025,excludes-stop,North Station-04
highlevel-WML-0025,excludes-stop,North Station-05
highlevel-WML-0025,excludes-stop,North Station-06
