stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_url,level_id,location_type,parent_station,wheelchair_boarding,stop_address
8853,8853,1076 Main St,,,,42.518713,-71.159141,,,,0,,0,
8854,8854,1032 Main St opp Wheeling St,,,,42.517154,-71.160718,,,,0,,0,
8855,8855,Main St @ Mountain St,,,,42.514716,-71.161074,,,,0,,0,
8856,8856,Main St @ Altavesta Circle,,,,42.512269,-71.161122,,,,0,,0,
8857,8857,Main St opp O'Neil Rd,,,,42.510412,-71.161544,,,,0,,0,
8858,8858,Main St @ Nichols St,,,,42.509302,-71.161168,,,,0,,1,
88591,88591,Veterans Memorial Senior Center,,,,42.505811,-71.147136,,,,0,,1,
886,886,L St @ Broadway,,,,42.335769,-71.035365,,,,0,,0,
8860,8860,Elm St @ Traverse St,,,,42.506999,-71.161837,,,,0,,1,
8861,8861,Elm St @ Ward St,,,,42.505012,-71.162552,,,,0,,0,
88618,88618,Washington St @ Polley Ln,,,,42.154754,-71.221995,,,,0,,0,
8862,8862,Elm St @ West St,,,,42.503755,-71.161605,,,,0,,0,
8863,8863,Elm St @ Monument,,,,42.501679,-71.159017,,,,0,,0,
8864,8864,Main St @ Middlesex Canal Pk,,,,42.496928,-71.156036,,,,0,,0,
8865,8865,Main St opp Capozzi Cir,,,,42.494153,-71.155323,,,,0,,0,
8866,8866,Main St @ Eaton Ave,,,,42.492432,-71.154447,,,,0,,0,
8867,8867,Main St @ Charles Gardner Ln,,,,42.489958,-71.153298,,,,0,,0,
8868,8868,Main St opp Charles St,,,,42.486717,-71.151976,,,,0,,1,
8869,8869,Main St @ Kilby St,,,,42.485493,-71.152187,,,,0,,1,
8870,8870,466 Main St opp Union St,,,,42.481604,-71.150859,,,,0,,1,
888,888,Summer St @ Melcher St,,,,42.350437,-71.050865,,,,0,,1,
889,889,Summer St opp WTC Ave,,,,42.346836,-71.043514,,,,0,,1,
89,89,Massachusetts Ave @ St Botolph St,,,,42.342303,-71.084121,,,,0,,1,
890,890,Summer St @ WTC Ave,,,,42.347405,-71.044125,,,,0,,1,
8901,8901,Bacon St @ School St,,,,42.378530,-71.242404,,,,0,,0,
8904,8904,Bacon St @ Varnum Pk,,,,42.384792,-71.241094,,,,0,,0,
8905,8905,Bacon St opp Greenwood Ln,,,,42.386461,-71.240558,,,,0,,0,
8906,8906,Bacon St opp Clark Ln,,,,42.387797,-71.240119,,,,0,,1,
8907,8907,Lexington St opp Lincoln St,,,,42.390930,-71.238814,,,,0,,0,
8908,8908,Lexington St opp Curve St,,,,42.393131,-71.237587,,,,0,,0,
8909,8909,Lexington St @ Stanley Rd,,,,42.394548,-71.236811,,,,0,,0,
891,891,Summer St opp Melcher St,,,,42.350545,-71.050865,,,,0,,1,
8910,8910,617 Lexington St - Waltham HS,,,,42.396543,-71.235700,,,,0,,0,
8911,8911,Opp 680 Lexington St,,,,42.398446,-71.234394,,,,0,,0,
8912,8912,Lexington St opp College Farm Rd,,,,42.399712,-71.234202,,,,0,,1,
8913,8913,Lake St @ Lexington St,,,,42.402262,-71.234672,,,,0,,0,
8914,8914,Lake St @ Hardy Residences,,,,42.402615,-71.236439,,,,0,,0,
8915,8915,Lake St @ Indian Rd,,,,42.403242,-71.238315,,,,0,,0,
8916,8916,Lake St @ Princeton Ave,,,,42.404126,-71.242251,,,,0,,0,
8918,8918,Lake St @ Hibiscus Ave,,,,42.405019,-71.247916,,,,0,,0,
8919,8919,Lake St @ Lincoln St,,,,42.405555,-71.249525,,,,0,,0,
892,892,Summer St @ Dorchester Ave,,,,42.351549,-71.052959,,,,0,,1,
8920,8920,Lincoln St @ Graymore Rd,,,,42.407715,-71.252108,,,,0,,2,
8921,8921,Lincoln St @ Silver Hill Ln,,,,42.409532,-71.253667,,,,0,,2,
8922,8922,Lincoln St @ Smith St,,,,42.410620,-71.254872,,,,0,,1,
8923,8923,Smith St @ Loretta Rd,,,,42.411841,-71.254125,,,,0,,0,
8924,8924,Smith St @ Trapelo Rd,,,,42.413894,-71.253427,,,,0,,0,
8925,8925,Trapelo Rd opp Berkley St,,,,42.413654,-71.249930,,,,0,,2,
8926,8926,Trapelo Rd @ Outlook Rd,,,,42.413206,-71.247076,,,,0,,0,
8928,8928,Trapelo Rd @ Grove Rd,,,,42.412364,-71.241578,,,,0,,0,
8929,8929,Trapelo Rd @ Hardy Pond Rd,,,,42.411948,-71.239316,,,,0,,0,
8930,8930,1042 Trapelo Rd,,,,42.410923,-71.233895,,,,0,,0,
89301,89301,976 Lexington St,,,,42.408781,-71.234441,,,,0,,0,
8931,8931,Lexington St opp Brookway Rd,,,,42.404319,-71.234145,,,,0,,0,
8932,8932,Lake St @ Seminole Ave,,,,42.404714,-71.246129,,,,0,,0,
89339,89339,59 South St,,,,42.373810,-71.250028,,,,0,,0,
8940,8940,River St @ Perkins Ave,,,,42.255031,-71.128097,,,,0,,0,
8941,8941,River St @ Winslow St,,,,42.252994,-71.130155,,,,0,,0,
89410,89410,River St @ Reservation Rd,,,,42.252083,-71.131077,,,,0,,0,
89411,89411,River St @ Church St,,,,42.248679,-71.131525,,,,0,,0,
89412,89412,Opposite 1608 River St,,,,42.247424,-71.134827,,,,0,,0,
89413,89413,Neponset Valley Pkwy @ River St,,,,42.244873,-71.135972,,,,0,,0,
89414,89414,River St @ Turtle Pond Pkwy,,,,42.246564,-71.136228,,,,0,,1,
8942,8942,Reservation Rd @ River St,,,,42.252360,-71.131005,,,,0,,0,
8943,8943,229 Reservation Rd opp Thompson St,,,,42.253620,-71.132069,,,,0,,0,
8944,8944,Reservation Rd @ Brainard St,,,,42.254309,-71.133823,,,,0,,0,
8946,8946,Alwin St @ Stonehill Rd,,,,42.253854,-71.140109,,,,0,,0,
8947,8947,Alwin St opp Leighton Rd,,,,42.253751,-71.142082,,,,0,,0,
8948,8948,Alwin St @ Dedham Pkwy,,,,42.254636,-71.143432,,,,0,,0,
8949,8949,Dedham Pkwy opp Georgetowne Dr,,,,42.255436,-71.143062,,,,0,,2,
895,895,E Broadway @ N St,,,,42.335747,-71.031442,,,,0,,1,
8950,8950,Dedham Pkwy @ Turtle Pond Pkwy,,,,42.258378,-71.140227,,,,0,,2,
8951,8951,302 Turtle Pond Pkwy,,,,42.255245,-71.138187,,,,0,,1,
8952,8952,Turtle Pond Pkwy @ Alwin St,,,,42.253380,-71.139224,,,,0,,0,
8954,8954,Turtle Pond Pkwy opp Badjo Rink Rd,,,,42.248731,-71.138966,,,,0,,1,
8955,8955,Turtle Pond Pkwy @ River St,,,,42.246401,-71.136357,,,,0,,0,
8958,8958,Readville St opp Waterloo St,,,,42.243462,-71.134041,,,,0,,0,
8959,8959,Readville St @ Norton St,,,,42.242007,-71.134699,,,,0,,0,
896,896,E Broadway @ M St,,,,42.335716,-71.033229,,,,0,,1,
8960,8960,Readville St @ Como Rd,,,,42.240139,-71.135796,,,,0,,0,
89606,89606,Totten Pond Rd @ Pond End Rd,,,,42.390570,-71.241048,,,,0,,0,
89607,89607,Totten Pond Rd @ Rondo Ln,,,,42.391520,-71.242502,,,,0,,0,
89608,89608,Totten Pond Rd @ Craig Ln,,,,42.395355,-71.247958,,,,0,,0,
89609,89609,Totten Pond Rd @ Glen St,,,,42.397142,-71.250828,,,,0,,0,
8961,8961,Readville St @ W Milton St,,,,42.238279,-71.135767,,,,0,,0,
89610,89610,Totten Pond Rd @ Third Ave,,,,42.397050,-71.257227,,,,0,,0,
89612,89612,175 Wyman St,,,,42.402082,-71.258857,,,,0,,0,
89613,89613,Opp 404 Wyman St,,,,42.406970,-71.256562,,,,0,,2,
89617,89617,238 Washington St opp May St,,,,42.158933,-71.218377,,,,0,,0,
89618,89618,Washington St @ Pilgrim Way,,,,42.151728,-71.224638,,,,0,,0,
89619,89619,Washington St opp Washington Green,,,,42.157235,-71.219805,,,,0,,0,
8962,8962,W Milton St @ Pine Ave,,,,42.239096,-71.138246,,,,0,,0,
8963,8963,W Milton St @ W Milton Pl,,,,42.239891,-71.140687,,,,0,,0,
8964,8964,W Milton St @ Ernest Ave,,,,42.240804,-71.143447,,,,0,,1,
8970,8970,River St opp Neponset Valley Pkwy,,,,42.245115,-71.136319,,,,0,,0,
8971,8971,1799 River St opp Norton St,,,,42.244054,-71.138248,,,,0,,0,
8973,8973,River St opp Vallaro Rd,,,,42.243300,-71.140102,,,,0,,0,
8975,8975,River St @ Solaris Rd,,,,42.243093,-71.143229,,,,0,,0,
899,899,Kenmore,Kenmore - Busway,,Busway,42.348927,-71.095830,,,level_ground,0,place-kencl,0,
8993,8993,Brookline Ave opp Newbury St,,,,42.348062,-71.097773,,,,0,,0,
900,900,Watertown Yard,,,,42.364307,-71.185703,,,,0,,1,"20 Watertown St, Watertown, MA 02472"
9000,9000,Sylvan St @ Kimball St,,,,42.439874,-71.054012,,,,0,,0,
9001,9001,Sylvan St @ Blantyre Rd,,,,42.439418,-71.051859,,,,0,,0,
9002,9002,Sylvan St @ Gilbert St,,,,42.439347,-71.050522,,,,0,,0,
9003,9003,Sylvan St @ Lebanon St,,,,42.439390,-71.048295,,,,0,,1,
9006,9006,Lebanon St @ Bratley St,,,,42.442778,-71.051561,,,,0,,0,
9008,9008,Lebanon St @ Forest St,,,,42.443372,-71.054695,,,,0,,0,
9009,9009,Lebanon St @ Hopkins St,,,,42.444051,-71.055794,,,,0,,2,
9011,9011,Lebanon St @ Sylvan St,,,,42.447684,-71.057936,,,,0,,1,
9013,9013,Linwood Ave opp Gibbons St,,,,42.450008,-71.059828,,,,0,,0,
9014,9014,Linwood Ave @ Norris Ct,,,,42.451183,-71.060917,,,,0,,0,
9018,9018,Salem St opp Wescott St,,,,42.434566,-71.033820,,,,0,,1,
9019,9019,68 Hunting St opp Hunting Playground,,,,42.434141,-71.035964,,,,0,,1,
902,902,Galen St @ Boyd St,,,,42.360008,-71.185448,,,,0,,1,
9020,9020,Hunting St @ Salem St,,,,42.434270,-71.038660,,,,0,,1,
9021,9021,Salem St @ Home St - Broadway Sq,,,,42.434125,-71.039413,,,,0,,0,
9023,9023,Salem St @ Stanton St,,,,42.433949,-71.042118,,,,0,,1,
9024,9024,769 Salem St,,,,42.433915,-71.043274,,,,0,,1,
9025,9025,Salem St @ Lebanon St,,,,42.433605,-71.046025,,,,0,,1,
9026,9026,Salem St @ Rockwell St,,,,42.432769,-71.048239,,,,0,,1,
9028,9028,Pleasant St opp Russell St,,,,42.426776,-71.079561,,,,0,,1,
9029,9029,Highland Ave @ Pleasant St,,,,42.426392,-71.081109,,,,0,,1,
903,903,Washington St @ Bacon St,,,,42.357134,-71.185943,,,,0,,1,
9030,9030,Highland Ave @ Charles St,,,,42.424888,-71.080878,,,,0,,1,
9031,9031,400 Centre St - East,,,,42.356158,-71.184249,,,,0,,0,
90311,90311,Dorchester Ave @ Melvinside Ter,,,,42.311856,-71.057520,,,,0,,0,
9032,9032,Highland Ave @ Emerald St,,,,42.421132,-71.080151,,,,0,,1,
9033,9033,Highland Ave @ Thacher St,,,,42.420417,-71.079978,,,,0,,1,
9034,9034,Highland Ave @ Oakland St,,,,42.418691,-71.079956,,,,0,,1,
9035,9035,Highland Ave @ Medford St,,,,42.417777,-71.079940,,,,0,,0,
9036,9036,Highland Ave @ Devir St,,,,42.415965,-71.079733,,,,0,,0,
9037,9037,Highland Ave @ Middlesex Ave,,,,42.414650,-71.079578,,,,0,,0,
9038,9038,Middlesex Ave @ First St,,,,42.411411,-71.079279,,,,0,,1,
9039,9039,Middlesex Ave @ Third St,,,,42.409644,-71.079912,,,,0,,1,
904,904,Park St @ Elmwood St,,,,42.355599,-71.182378,,,,0,,0,
9040,9040,Riverside Ave @ Middlesex Ave,,,,42.408877,-71.080329,,,,0,,1,
9041,9041,Riverside Ave @ Fellsway,,,,42.409646,-71.084200,,,,0,,1,
9042,9042,Fellsway @ Riverside Ave,,,,42.409581,-71.084645,,,,0,,1,
9043,9043,Fellsway @ Wellington Circle Shopping Ctr,,,,42.405844,-71.082385,,,,0,,1,
9045,9045,Fellsway @ Bradbury Ave,,,,42.407849,-71.082879,,,,0,,1,
9047,9047,Riverside Ave @ Middlesex Ave,,,,42.408772,-71.080281,,,,0,,0,
9048,9048,Middlesex Ave @ Third St,,,,42.410186,-71.079590,,,,0,,1,
9049,9049,Middlesex Ave @ First St,,,,42.411446,-71.079138,,,,0,,1,
905,905,Tremont St opp Hibbard Rd,,,,42.354693,-71.181072,,,,0,,1,
9050,9050,Middlesex Ave @ Highland Ave - Townline Plaza,,,,42.414621,-71.079398,,,,0,,0,
9051,9051,41 Highland Ave opp Devir St,,,,42.415863,-71.079597,,,,0,,1,
9052,9052,Highland Ave @ Medford St,,,,42.417563,-71.079804,,,,0,,0,
9053,9053,Highland Ave @ Oakland St,,,,42.418497,-71.079795,,,,0,,1,
9054,9054,Highland Ave @ Thacher St,,,,42.420260,-71.079831,,,,0,,1,
9055,9055,Highland Ave @ Adams St,,,,42.421622,-71.080077,,,,0,,1,
9056,9056,Highland Ave @ Charles St,,,,42.423278,-71.080433,,,,0,,1,
9057,9057,Highland Ave @ Wentworth St,,,,42.425173,-71.080805,,,,0,,1,
9058,9058,Highland Ave @ Pleasant St,,,,42.426463,-71.080990,,,,0,,1,
906,906,Tremont St @ Waverley Ave,,,,42.354039,-71.179110,,,,0,,1,
9060,9060,Salem St @ Maplewood St,,,,42.433544,-71.045900,,,,0,,1,
9061,9061,Salem St @ Spruce St,,,,42.433812,-71.043512,,,,0,,1,
90618,90618,Washington St @ Morse St,,,,42.149475,-71.226661,,,,0,,0,
90620,90620,Washington St @ School St,,,,42.218878,-71.188252,,,,0,,1,
90621,90621,Washington St @ Marshall St,,,,42.214402,-71.190031,,,,0,,0,
90622,90622,Xaverian Brothers HS,,,,42.213874,-71.196480,,,,0,,0,
9063,9063,Salem St @ Broadway - Broadway Sq,,,,42.434134,-71.038861,,,,0,,1,
9067,9067,Salem St @ Bellavale St,,,,42.434613,-71.031767,,,,0,,1,
9068,9068,Salem St @ Brentwood St,,,,42.436363,-71.027039,,,,0,,1,
9069,9069,Salem St @ Revere St,,,,42.437257,-71.025457,,,,0,,1,
907,907,Tremont St @ Pembroke St,,,,42.352946,-71.176810,,,,0,,1,
9070,9070,Salem St @ Lynn St,,,,42.436065,-71.021736,,,,0,,0,
9071,9071,Warren St @ Melrose St,,,,42.468798,-71.074237,,,,0,,1,
9073,9073,Franklin St @ Warren St,,,,42.469465,-71.073595,,,,0,,0,
9074,9074,Franklin St opp Greenwood St,,,,42.468688,-71.069631,,,,0,,0,
9075,9075,Franklin St @ Ashland St,,,,42.468175,-71.066188,,,,0,,0,
9076,9076,Franklin St @ Albion St,,,,42.467530,-71.063887,,,,0,,0,
9077,9077,Porter St @ Rowe St,,,,42.460717,-71.061884,,,,0,,0,
9078,9078,Porter St @ Bellevue Ave,,,,42.461233,-71.058282,,,,0,,0,
9079,9079,Porter St @ Garfield Rd,,,,42.461665,-71.055183,,,,0,,0,
9080,9080,Porter St @ Moreland Rd,,,,42.462333,-71.051182,,,,0,,0,
9081,9081,Porter St @ East St,,,,42.462462,-71.050436,,,,0,,0,
9082,9082,East St opp Sheffield Rd,,,,42.461216,-71.049670,,,,0,,0,
9083,9083,East St @ Enmore Rd,,,,42.459680,-71.049025,,,,0,,0,
9084,9084,East St @ Upham St,,,,42.459034,-71.048737,,,,0,,0,
9085,9085,Upham St @ Highview Ave,,,,42.459017,-71.047955,,,,0,,1,
9086,9086,Waverly Ave @ First St,,,,42.458088,-71.046817,,,,0,,1,
9087,9087,Waverly Ave @ Laurel St,,,,42.456442,-71.046339,,,,0,,1,
9088,9088,Laurel St @ Highview Ave,,,,42.456216,-71.047545,,,,0,,0,
9089,9089,184 Laurel St,,,,42.456026,-71.048788,,,,0,,0,
909,909,Tremont St @ Cufflin St,,,,42.351451,-71.173786,,,,0,,0,
9090,9090,166 Laurel St,,,,42.455815,-71.050149,,,,0,,0,
9091,9091,Laurel St @ Sixth St,,,,42.455539,-71.051934,,,,0,,0,
9092,9092,Grove St opp Goss Ave,,,,42.454572,-71.052363,,,,0,,1,
9093,9093,Grove St opp Florence Ave,,,,42.454436,-71.053287,,,,0,,0,
9095,9095,Grove St opp Argyle St,,,,42.454163,-71.055060,,,,0,,0,
9096,9096,Grove St @ Gooch St,,,,42.453896,-71.056828,,,,0,,0,
9097,9097,Grove St @ Lebanon St,,,,42.453596,-71.059566,,,,0,,0,
9098,9098,Grove St opp Linwood Ave,,,,42.453334,-71.063499,,,,0,,0,
9099,9099,Grove St @ Walnut St,,,,42.453280,-71.064730,,,,0,,0,
91,91,Massachusetts Ave @ Clearway St,,,,42.345331,-71.086739,,,,0,,1,
910,910,Tremont St @ Tremont Pl,,,,42.350821,-71.172438,,,,0,,1,
9100,9100,Grove St @ Main St,,,,42.453171,-71.066339,,,,0,,0,
9101,9101,Winthrop St @ Winford Way,,,,42.433790,-71.131749,,,,0,,0,
9102,9102,713 Winthrop St opp Robinson Rd,,,,42.435433,-71.132192,,,,0,,0,
9103,9103,Main St @ Town Way,,,,42.437399,-71.132683,,,,0,,0,
9104,9104,Main St @ Highland Ave,,,,42.439364,-71.133191,,,,0,,1,
9105,9105,Main St @ Everell Rd,,,,42.442114,-71.135646,,,,0,,0,
9106,9106,Main St @ Marshall Rd,,,,42.443201,-71.134855,,,,0,,0,
9107,9107,Main St @ Chestnut St,,,,42.444772,-71.134486,,,,0,,0,
9108,9108,Main St @ Prospect St,,,,42.447235,-71.133983,,,,0,,0,
9109,9109,Main St @ Fairview Terr,,,,42.449223,-71.134098,,,,0,,0,
9110,9110,Laraway Rd @ Winchester Ctr,,,,42.452393,-71.137467,,,,0,,0,
9111,9111,Main St @ Vine St,,,,42.454623,-71.137709,,,,0,,1,
9113,9113,Main St @ Lake St,,,,42.457111,-71.138313,,,,0,,0,
9114,9114,757 Main St,,,,42.459212,-71.139961,,,,0,,0,
9115,9115,Main St opp Richardson St,,,,42.460897,-71.140856,,,,0,,0,
9116,9116,Main St opp Hemmingway St,,,,42.462961,-71.143731,,,,0,,0,
9117,9117,Main St @ Russell Rd,,,,42.464570,-71.145111,,,,0,,0,
9118,9118,Main St @ Cranes Ct,,,,42.467086,-71.146828,,,,0,,0,
9119,9119,Main St @ Vining Ct,,,,42.469189,-71.148603,,,,0,,0,
912,912,Tremont St @ Washington St,,,,42.350468,-71.168767,,,,0,,1,
9120,9120,Main St @ Richardson St,,,,42.471028,-71.149962,,,,0,,1,
9121,9121,Main St @ Fowle St,,,,42.472439,-71.149957,,,,0,,0,
9122,9122,Main St @ Green St,,,,42.474754,-71.149603,,,,0,,0,
9123,9123,Main St opp Myrtle St,,,,42.477186,-71.150713,,,,0,,1,
9124,9124,Main St @ Montvale Ave,,,,42.478964,-71.151609,,,,0,,1,
9125,9125,Common St @ Woburn City Hall,,,,42.479132,-71.152051,,,,0,,0,
9127,9127,Main St @ Everett St,,,,42.481026,-71.150913,,,,0,,1,
9128,9128,Main St @ Manning St,,,,42.485904,-71.151862,,,,0,,0,
9129,9129,Main St @ Mishawum Rd,,,,42.487889,-71.152084,,,,0,,0,
913,913,Washington St @ Breck Ave,,,,42.350405,-71.166709,,,,0,,1,
9130,9130,Main St @ Page Pl,,,,42.490032,-71.153081,,,,0,,0,
9131,9131,Main St @ Eaton Ave,,,,42.492296,-71.154162,,,,0,,0,
91317,91317,Huntington Ave @ Gainsborough St,,,,42.341244,-71.086510,,,,0,,1,
9133,9133,Main St @ Fisher Terr,,,,42.497441,-71.155907,,,,0,,0,
9134,9134,Elm St @ Monument,,,,42.501791,-71.159009,,,,0,,0,
9135,9135,Elm St opp West St,,,,42.503859,-71.161553,,,,0,,0,
9136,9136,Elm St opp Ward St,,,,42.505319,-71.162461,,,,0,,0,
9137,9137,73 Elm St opp Traverse St,,,,42.506796,-71.161830,,,,0,,0,
9139,9139,Main St @ East Nichols St,,,,42.509413,-71.160959,,,,0,,0,
91391,91391,Huntington Ave @ Longwood Ave,,,,42.336046,-71.100251,,,,0,,1,
914,914,Washington St opp Montfern Ave,,,,42.349962,-71.164870,,,,0,,1,
9140,9140,Main St @ W Dexter Ave,,,,42.512275,-71.160878,,,,0,,0,
9142,9142,Main St opp Mountain St,,,,42.514720,-71.160818,,,,0,,1,
9143,9143,Main St @ Wheeling St,,,,42.517096,-71.160477,,,,0,,0,
9144,9144,1075 Main St,,,,42.518623,-71.158938,,,,0,,0,
9145,9145,Winthrop St @ Playstead Rd,,,,42.431475,-71.130965,,,,0,,0,
9146,9146,578 Winthrop St.,,,,42.429733,-71.129796,,,,0,,0,
9147,9147,Winthrop St @ Brooks St - Medford HS,,,,42.427370,-71.125920,,,,0,,1,
9149,9149,Winthrop St @ Exeter St,,,,42.425346,-71.123087,,,,0,,0,
9150,9150,Winthrop St @ Suffolk St,,,,42.423720,-71.120978,,,,0,,0,
9151,9151,Riverside Ave @ Saltonstall Building,,,,42.416645,-71.105074,,,,0,,1,
9152,9152,163 Riverside Ave,,,,42.415599,-71.102581,,,,0,,0,
9153,9153,Riverside Ave @ Marine St,,,,42.414666,-71.100884,,,,0,,0,
9154,9154,Riverside Ave @ Maverick St,,,,42.413441,-71.098314,,,,0,,0,
9155,9155,Riverside Ave @ Foster Ct,,,,42.412626,-71.096531,,,,0,,0,
9156,9156,Riverside Ave @ Light Guard Dr,,,,42.411644,-71.094289,,,,0,,0,
9157,9157,Riverside Ave @ Rockwell Ave,,,,42.411148,-71.092978,,,,0,,0,
9158,9158,Riverside Ave @ Locust St,,,,42.410965,-71.091820,,,,0,,0,
9159,9159,Riverside Ave @ Hall St,,,,42.410994,-71.089816,,,,0,,0,
916,916,Washington St @ Lake St,,,,42.348823,-71.160127,,,,0,,1,
9160,9160,Riverside Ave @ Commercial St,,,,42.410984,-71.087957,,,,0,,0,
9161,9161,Riverside Ave @ Fellsway,,,,42.409800,-71.085081,,,,0,,1,
91618,91618,624 Washington St opp Bird Middle School,,,,42.145808,-71.229966,,,,0,,0,
91619,91619,Upland Woods,,,,42.209477,-71.201041,,,,0,,2,
9162,9162,Riverside Ave @ Fellsway,,,,42.409909,-71.085095,,,,0,,1,
9163,9163,Riverside Ave opp Commercial St,,,,42.411081,-71.088031,,,,0,,1,
9164,9164,Riverside Ave opp Hall St,,,,42.411092,-71.089571,,,,0,,0,
9165,9165,350 Riverside Ave,,,,42.411391,-71.093443,,,,0,,0,
9167,9167,Riverside Ave @ Hunewill Ave,,,,42.412257,-71.095422,,,,0,,0,
9168,9168,Riverside Ave @ Carolina St,,,,42.412710,-71.096486,,,,0,,0,
9169,9169,Riverside Ave @ Pembroke St,,,,42.413540,-71.098291,,,,0,,0,
917,917,Washington St @ Foster St,,,,42.349007,-71.157011,,,,0,,1,
9170,9170,Riverside Ave @ Park St,,,,42.414773,-71.100883,,,,0,,0,
9171,9171,Riverside Ave @ Pleasant St,,,,42.415712,-71.102573,,,,0,,0,
9172,9172,116 Riverside Ave,,,,42.416769,-71.105122,,,,0,,0,
9174,9174,Winthrop St @ Lawrence Rd,,,,42.423885,-71.120863,,,,0,,0,
9175,9175,Winthrop St @ Woodside Ave,,,,42.425505,-71.122968,,,,0,,0,
9176,9176,475 Winthrop St @ Temple Shalom,,,,42.426933,-71.124967,,,,0,,0,
9177,9177,Winthrop St @ Medford HS,,,,42.428177,-71.127063,,,,0,,1,
9178,9178,Winthrop St opp Smith Ln,,,,42.429311,-71.128970,,,,0,,0,
9179,9179,Main St @ Water St,,,,42.502413,-71.069810,,,,0,,1,
918,918,Washington St @ Chestnut Hill Ave,,,,42.349043,-71.154176,,,,0,,1,
9181,9181,Main St @ Galvin Middle School,,,,42.500253,-71.069327,,,,0,,0,
9182,9182,Main St @ Railroad Ave,,,,42.495728,-71.069224,,,,0,,1,
9183,9183,Main St opp Charles St,,,,42.494778,-71.068964,,,,0,,1,
91835,91835,Newton St @ Grove St,,,,42.307371,-71.146540,,,,0,,0,
9184,9184,Main St opp Green St,,,,42.491616,-71.068767,,,,0,,1,
9185,9185,Main St @ Meriam St,,,,42.489760,-71.069224,,,,0,,0,
91852,91852,Needham Junction @ Commuter Rail Station,,,,42.273255,-71.237651,,,,0,,1,
9186,9186,Opp 830 Main St,,,,42.486405,-71.068832,,,,0,,0,
9187,9187,Main St @ Forest St,,,,42.484184,-71.067790,,,,0,,0,
9188,9188,Main St @ Greenwood Plaza,,,,42.482070,-71.066055,,,,0,,1,
9189,9189,Main St @ Marion Ct,,,,42.479893,-71.064350,,,,0,,1,
919,919,Washington St opp Waldo Terr,,,,42.349002,-71.152193,,,,0,,1,
9190,9190,Main St opp Pitman Ave,,,,42.478473,-71.063162,,,,0,,1,
9191,9191,Main St @ Hanson St,,,,42.476865,-71.062403,,,,0,,1,
91916,91916,Chestnut Hill Ave opp Ackers Ave,,,,42.330054,-71.145914,,,,0,,0,
9192,9192,Main St @ Humphrey St,,,,42.475559,-71.061826,,,,0,,0,
9193,9193,Main St opp Bay State Rd,,,,42.473634,-71.061372,,,,0,,0,
9194,9194,Main St @ Briggs St,,,,42.471520,-71.061294,,,,0,,1,
9195,9195,Main St @ W Highland Ave,,,,42.469067,-71.061211,,,,0,,1,
9196,9196,910 Main St,,,,42.466739,-71.061509,,,,0,,1,
9197,9197,Main St opp Linden Rd,,,,42.464613,-71.061783,,,,0,,1,
9198,9198,Main St @ Melrose St,,,,42.463289,-71.061970,,,,0,,1,
9199,9199,Main St @ Lebanon St,,,,42.460637,-71.062318,,,,0,,0,
920,920,Cambridge St @ Washington St,,,,42.348903,-71.150156,,,,0,,1,
9200,9200,Main St @ Emerson St,,,,42.458861,-71.063131,,,,0,,1,
9201,9201,Main St @ Essex St,,,,42.456326,-71.064624,,,,0,,1,
9202,9202,Main St @ W Foster St - Melrose Sq,,,,42.454870,-71.065486,,,,0,,1,
9203,9203,Main St @ Grove St,,,,42.453221,-71.066468,,,,0,,0,
9204,9204,Main St @ W Wyoming Ave,,,,42.451565,-71.067473,,,,0,,1,
9205,9205,238 Main St,,,,42.449125,-71.068104,,,,0,,1,
9206,9206,Main St @ Lodge Ave,,,,42.447229,-71.068128,,,,0,,0,
9207,9207,Main St @ Sylvan St,,,,42.445070,-71.068154,,,,0,,0,
9209,9209,Main St @ Fairlawn St,,,,42.438316,-71.067159,,,,0,,0,
9210,9210,Main St @ Rosemont St,,,,42.436509,-71.067705,,,,0,,0,
9211,9211,Main St @ Winter St,,,,42.434984,-71.067819,,,,0,,1,
9212,9212,Main St @ Clifton St,,,,42.432298,-71.067982,,,,0,,1,
9213,9213,Main St @ Mountain Ave,,,,42.430873,-71.067703,,,,0,,1,
9214,9214,Main St @ Salem St,,,,42.427259,-71.067055,,,,0,,1,
9215,9215,Main St @ Salem St,,,,42.427577,-71.066963,,,,0,,1,
9216,9216,Main St @ Mountain Ave,,,,42.430716,-71.067523,,,,0,,1,
9217,9217,Main St @ Park Ave,,,,42.431905,-71.067859,,,,0,,1,
9218,9218,Main St @ Leonard St,,,,42.434734,-71.067717,,,,0,,1,
9219,9219,Main St opp Rosemont St,,,,42.436320,-71.067595,,,,0,,0,
922,922,Cambridge St opp Dustin St,,,,42.350692,-71.145688,,,,0,,1,
9220,9220,Main St opp Fairlawn St,,,,42.438379,-71.067041,,,,0,,0,
9221,9221,Main St @ Banks Pl,,,,42.443302,-71.068052,,,,0,,0,
9222,9222,Main St @ Sylvan St,,,,42.445129,-71.068010,,,,0,,0,
9223,9223,Main St opp Lodge Ave,,,,42.447165,-71.067984,,,,0,,0,
9224,9224,Main St @ Potomac St,,,,42.449185,-71.067978,,,,0,,0,
9225,9225,Main St @ E Wyoming Ave,,,,42.451362,-71.067455,,,,0,,1,
9226,9226,Main St @ Grove St,,,,42.453018,-71.066447,,,,0,,1,
